Constituent ID,Artist Display Name,Artist ULAN ID,Artist Wikidata ID
70850,Charles Pierre Joseph Normand,500115762,Q2959914
70851,Gilles-Marie Oppenord,500021973,Q958293
70854,Giambattista Pasquali,,
70855,Tommaso Giuseppe Farsetti,,
70856,Marcus Aurelius Olympius Nemesianus,,
70857,Paolo Colombani,,
70858,Paolo Rolli,,
70859,Giannalberto Tumermani,,
70860,Torquato Tasso,,
70861,Antonio Zatta,,
70863,Giambattista Albrizzi,,
70865,Scipione Maffei,,
70866,Jacopo Vallarsi,,
70867,Pierantonio Berno,,
70875,Gregorio Lazzarini,500024255,Q1384461
70876,Giambettino Cignaroli,500023522,Q327262
70881,Giussepe Nogari,,
70882,Giuseppe Camerata,,
70884,Giuseppe Angeli (Angioli),500029449,Q378182
70888,Fabio Canal,,
70889,Francesco Zugno,500013930,Q1756544
70890,Francesco Polazzo,,
70892,Henri-Prosper-Alfred Destailleur,,
70894,Pierre Ozanne,500018894,Q2367343
70896,L.N. Percenet,,
70911,Giovanni Battista Paggi,500015659,Q966729
70918,Paolo Gerolamo Piola,500014560,Q3894101
70925,Giovanni Agostino Ratti,500030794,Q5563640
70927,Wagner,,
70928,Emile-Jacques Gilbert,,
70929,Louis Baptiste Gilbert,,
70932,Nicolas Perelle,500007251,Q3340655
70934,Ennemond Alexandre Petitot,500013618,Q1130091
70939,Ulisse Aldrovandi,500342675,Q321358
70942,Mela Pons de Alegria,,
70943,Innocente Alessandri,,
70944,Galeazzo Alessi,500033392,Q381757
70945,Francesca Alexander,,
70947,Peter Alexander,500033110,Q2073638
70950,Pavel Alexii Alexandrov,,
70951,Alexandre Alexeieff,,
70952,Mel Alexenberg,,
70954,Francesco Fero Alfieri,,
70955,François Germain Aliamet,500110226,Q24706023
70956,Jacques Aliamet,500049289,Q3158110
70957,José R. Alicea,500465179,
70958,Giulio Aliusetti,,
70959,Pierre Michel Alix,500044566,Q2060281
70960,Yves Alix,500044565,Q3573440
70962,Henry Thomas Alken,500121839,Q2591521
70963,Samuel Alken,500031155,Q671917
70964,Francesco Piranesi,500018927,Q336028
70965,Louis Jean Desprez,500013852,Q1871779
70967,Johann Michael Rottmayr,500017193,Q674772
70969,Domenico Corvi,500023176,Q361741
70972,"Anonymous, Italian, Sienese, 16th century",,
70976,Clement-August Andrieux,500009909,Q2980564
70977,"Antonio da Sangallo, the Younger",500017734,Q357276
70981,Count Giacomo Durazzo,,
70983,Claude Roger-Marx,500325034,Q2978077
70985,Alfred-Ernest Robaut,500015553,Q2835426
70986,Jean-Gabriel Daragnès,,
70987,Julius Meier-Graefe,,
70989,Marcus Gheeraerts the Elder,500020030,Q132078
70991,Jacob Roer,,
70992,Jan Antoine Coxie,500052157,Q18510047
70994,Nicolaas van der Horst,500115542,
70995,Simon Schijnvoet,500124465,Q52154105
70997,Jacob Matham,500029969,Q577044
70998,Pieter Tanjé,500019815,Q3813112
71004,Lucrezia Gonzaga,,
71011,Albert Belleroche,,
71012,Christoph Nathe,500029827,Q1085578
71013,Jean Henry Marlet,500031189,Q3172526
71014,Charles Melchior Descourtis,500124797,Q18508019
71016,Michele Lucchese,,
71017,Jean-Baptiste Joseph Wicar,500029542,Q2325139
71020,Adrien van der Bogaerts,,
71021,Jacob Denys,500044291,Q15433127
71022,Willem Arondeus,500116710,Q323985
71023,René van Ginderk (?),,
71024,Godfried Maes,500016099,Q1932338
71026,Jan Goeree,500005089,Q2618528
71028,"Anonymous, German, Nuremberg, 16th century",,
71039,Charles-Frédéric Henriet,,
71040,A. Lévy,,
71041,Armand Cassagne,,
71042,"Anonymous, Italian, 16th century",,
71043,Léopold Desbrosses,,
71048,"Bliss, Sands and Co.",,
71049,Peter Schmidt von Lichtenberg,500170377,
71050,Mercure de France,,
71052,Jean de Tinan,,
71055,Georg Lemberger,500018061,Q1505164
71056,Paul Leclerq,,
71057,Librairie de la Madeleine,,
71058,Carl Wilhelm Kolbe,500017855,Q1041108
71062,Loys Delteil,500055973,Q6694715
71070,Blin le Jeune,,
71071,Alfred Taïée,,
71072,Maxime-François-Antoine Lalanne,500022662,Q2059329
71073,Jean Desbrosses,,
71074,Alfred Delauney,,
71075,Alfred Portier,,
71076,Jules-Jacques Veyrassat,500009250,Q3188680
71077,Marcellin-de Groiseilliez,,
71078,Léon Le Gouaëbe de Bellée,,
71084,Paul Cassirer & Co.,,
71095,Knoedler and Co.,,
71104,Master of the Playing Cards,500023976,Q331629
71106,Marcellin-Gilbert Desboutin,500032215,Q1596281
71119,Philip Hofer,,
71122,Giovanni Angelo Canini,500015279,Q5563665
71129,"Francisco Herrera, the Younger (""El Mozo"")",500011197,Q732537
71130,Wenzel von Olmutz,500019172,Q2559817
71137,Master FVB,,
71138,Master bxg,,
71140,Sebastián de Herrera-Barnuevo,500026344,Q3822204
71141,Diego Lopez de Escuriaz,500037418,Q97571427
71142,Eugenio Lucas,500124928,Q690593
71143,Mariano Salvador de Maella,500019486,Q662397
71145,"Anonymous, Spanish, 17th century",,
71147,Frank T. Sabin,,
71155,Pedro Orrente,500008979,Q2605835
71156,Francisco Pacheco,500020871,Q365989
71158,Luis Paret y Alcazar,500027547,Q283412
71160,Antonio de Pereda,500030630,Q604088
71161,Genaro (Jenaro) Pérez Villaamil,500111885,Q71992
71162,Pedro del Pozo,500037885,Q100956641
71188,Michael Ostendorfer,500028338,Q1928779
71192,Master HL,500124225,Q18508511
71194,Nicolaas Hogenberg,500120695,Q18649316
71196,Allaert Claesz.,500002040,Q20203596
71198,"Anonymous, Italian, Roman-Bolognese, 17th century",,
71204,Lambert Suavius,,
71210,Jacques Bellange,500001347,Q874658
71214,Cardinal Alessandro Albani,,
71216,Richard Dalton,500012266,Q17308933
71220,"Sir William Stirling Maxwell, 9th Baronet",,
71221,Jean-Baptiste Bénard,,
71227,Joseph Jean Bernard,500183628,Q3166490
71229,Jean Simon Berthélemy,500013825,Q3174641
71231,Thomas Blanchet,500021390,Q3524926
71233,Pierre Crozat,,
71234,Georges Lecomte,,
71235,Merry Joseph Blondel,500007112,Q245624
71248,Dore Ashton,,
71253,Louis Marin Bonnet,500023235,Q1871431
71255,John Speed,,
71256,John Dawson,,
71260,John McKendry,,Q75712233
71261,"Anonymous, Italian, 17th or 18th century",,
71262,Giuseppe Vallardi,,
71263,Pieter Janssens Elinga,,
71269,Léon Bonvin,500026027,Q18508495
71270,Louis René Boquet,500002749,Q3260851
71277,Henri Bouchot,,
71281,Mathieu-Guillaume-Thérèse de Villenave,,
71298,Abraham Bosse,500031187,Q326215
71299,Jean Michel Papillon,500101207,Q947603
71300,Francisco Rizi,500027322,Q939968
71313,Sir Bruce S. Ingram,,
71326,Jean Boucher,500029014,Q3170873
71335,Louis de Boullogne the Elder,500005318,Q359270
71345,Vicente Salvador Gómez,500000466,Q6161330
71346,Domingos António de Sequeira,500024726,Q1234389
71355,Pierre Fix-Masseau,,
71361,Pierre Jacques Cazes,500013528,Q3089097
71364,Francesco Stringa,500004028,Q3081102
71365,Jacopo Zucchi,500028596,Q528968
71366,Nosadella (Giovanni Francesco Bezzi),500029963,Q2293371
71372,Steve Wheeler,500111751,Q20823669
71375,Georg Moritz Ebers,,
71376,Ripley Hitchcock,,
71384,Clara Bell,,
71385,Samuel Birch,,
71407,"Bernheim-Jeune et Cie, Paris",,
7141,Emeline Travis Ludington,,
71417,Louis Chaix,500124483,Q3261455
71420,Charles Michel Ange Challe,500115747,Q2958256
71428,Louise Burroughs,,
71434,William Turner Davey,500124655,Q8019586
71440,Léonce Bénédite,,
71441,Claude Louis Châtelet,500013578,Q2976769
71446,Jonathan Richardson Sr.,500003792,Q18527864
71457,William Henry Simmons,,
71458,Frederick Bacon,500046931,Q29365125
71459,Charles Louis Clérisseau,500002063,Q331871
71477,"John Ferneley, Snr.",500028287,Q3181492
71479,Edward Duncan,500023718,Q5342665
71489,Guillaume Courtois,500115391,Q1749032
71493,Jacques Courtois,500019546,Q1366347
71495,Jean Cousin the Younger,500001404,
71506,Newton Fielding,500029461,Q5857576
71507,Charles Hancock,,
71508,W. R. Scott,,
71509,Henry Beckwith,,
71510,Henry Guest,,
71512,Jirí Anderle,500127909,Q259178
71513,Stuart Hay,,
71514,Nathan Oliveira,500028137,Q3336745
71516,Léon Davent,500336821,Q19569526
71524,Alfred Hutty,500054392,Q23614129
71525,"Samuel William Reynolds, the younger",500024559,Q18508642
71526,(John) Frederick Tayler,500021236,Q6234155
71527,Frederick Bromley,500048490,Q38037374
71528,Robert Graves,500024597,Q16065463
71529,Sir Edwin Henry Landseer,500004856,Q328369
71530,Benjamin Phelps Gibbon,500048112,Q18534775
71531,Christopher C. Hollyer,,
71532,John Cother Webb,,
71534,Thomas Landseer,500026690,Q7791695
71535,Giovanni Antonio da Brescia,500018135,Q1525753
71536,Samuel Cousins,500003565,Q1473247
71537,Fra Luca Pacioli,500263335,Q87620
71553,Félix Fénéon,,
71556,Jean Daret,500004784,Q3171555
71562,Adrien Dassier,500001499,Q18327371
71587,Octave Uzanne,,
71589,Henry Thomas Ryall,500054352,Q5729161
71596,Paul Gallimard,,
71598,Ardengo Soffici,,
71607,Raynaldo Hahn,,
71615,Antonio Fantuzzi,500032403,Q4481148
71617,Jean Mignon,500022206,Q97670813
71622,Jean-Baptiste Dedéban,,
71631,Girolamo da Carpi (Girolamo Sellari),500003965,Q2701846
71637,Ventura Salimbeni,500013995,Q1397817
71640,Ira Moskowitz,500071094,Q12130236
71646,Monroe Wheeler,,
71651,Hugo Gellert,500330278,Q1008996
71667,Jean Pierre Marie Jazet,500028710,Q19961560
71679,Richard Thomson,,
71699,Gazette des Beaux-Arts,,
71702,Ferdinand Pierre Joseph Ignace Delamonce,500028552,Q3068499
71703,Luigi Sabatelli,500022841,Q1116972
71704,Pierre Antoine Demachy,500024480,Q3382841
71712,Adolphe Appian,500009819,Q365656
71718,Anne-François-Louis Janmot,500027257,Q1382422
71719,H. L. Delloye,,
71727,Michael Bryan,,
71733,Allan Cunningham,,
71736,Sidney Lee,,
71754,Claude Louis Desrais,500032045,Q2976766
71758,William Cosmo Monkhouse,,
71761,Antoine Dieu,500015116,Q2853870
71765,Zvi Hecker,500001832,Q231371
71767,"Anonymous, German",,
71768,Johann Georg Dürschner,,
71770,Bonaventura Genelli,500026341,Q466131
71771,Jeremias Jakob Sedelmayr,500405113,
71772,Hendrik Abraham Broeckman Klinkhamer,500098522,Q26243431
71774,Andreas Schneidmann,,
71775,Conrad Martin Metz,500026889,Q1126910
71776,Jacques Ochs,,
71791,"The Printsellers' Association, London",,
71792,Samuel Redgrave,,
71795,Walter Shaw Sparrow,,Q7966122
71808,"Jungle Press Editions, Ltd.",,
71810,James Herring,,
71813,"Anonymous, Spanish, 16th century",,
71814,Franz Krauß,,Q1449935
71817,Karl Friedrich Wilhelm Richard,,
71823,Claudio Coello,500017664,Q332466
71824,"Cercle de la Librairie, Paris",,
71832,Michel Dorigny,500032412,Q3309511
71836,Gilles Allou,500044568,Q75283
71838,Gabriel François Doyen,500027913,Q334681
7186,Jay Gould,,
71865,Homer,,
71866,William Sotheby,,
71874,"Louis Marie de la Haye, Vicomte de Carmenin",,
71877,Laisne,,
71878,Maresq,,
71879,Eugène Guinot,,
71880,Furne and Bourdin,,
71882,Pierre Jean de Béranger,,Q324998
71883,Perrotin,,
71884,Pierre Lachambeaudie,,
71885,Victor Lecou,,
71887,Perrotin and Garnier Frères,,
71888,Robert Le Mangnier,,
71889,Pierre Drevet,500003983,Q5624550
71890,Pierre Imbert Drevet,500026522,Q10631570
71892,Célestin Nanteuil,500017000,Q349872
71894,Ugo da Carpi,500013568,Q1967967
71896,David Lucas,500003709,Q18508114
71912,R. Cornelsen,,
71913,Bruno Hessling,,
71919,"Jacques Dumont, called le Romain",500029042,Q3158805
71923,Matthieu Elias,500032278,Q3298725
71924,Charles Errard le fils,500031765,Q706960
71959,Auguste Clot,500058534,Q2871130
71960,"L'Imprimerie Nationale, Paris",,
71961,Longus,,
71983,Claude François,500029570,Q2977396
71987,Louis Galloche,500014787,Q1871693
71990,Michael Lucas Leopold Willmann,500015473,Q564143
71991,Luca Penni,500115489,Q3264994
71993,Paul Verlaine,,
71994,Tony Beltrand,,Q15407241
71997,Claude Terrasse,,
71998,Peter Nansen,,
72001,Edmond Frapier,,
72002,Jules Renard,,
72004,"Anonymous, Spanish, 18th century",,
72006,Jacques Gamelin,500032175,Q1677984
72009,Octave-Henri-Marie Mirbeau,,
72011,Etienne Barthélemy Garnier,500019721,Q3824
72013,Camille-Auguste Gastine,500140932,Q17485958
72023,Johann Joachim Winckelmann,,
72047,"Anonymous, Italian, 15th century",,
72060,Edith Wharton,,
72066,Auguste-Barthélémy Glaize,500003102,Q719990
72067,Etienne Pierre Adrien Gois,500006928,Q3592023
72077,Arthur B. Turner,,
72078,Nathaniel Pousette-Dart,500054077,Q6969813
72079,Various artists,,
72097,Léopold Flameng,500015671,Q3271802
72106,Noël Hallé,500015087,Q867146
72110,Robert G. Berry,,
72112,"Pace Editions, Inc.",,
72113,Ann Chernow,500004669,Q18685416
72123,Fulchran Jean Harriet,500002105,Q3090717
72128,Alexandre Hesse,500003286,Q2833738
72131,Charles-François Houel,,
72133,Jean Pierre Louis Laurent Hoüel,500028641,Q2706271
72136,Charles Huard,500036709,Q2959374
72137,Paul Huet,500010823,Q1354027
72138,Grégoire Huret,500023225,Q3118459
72139,Pierre Charbonnier,,
72141,Tommaso Piroli,500056332,Q21567893
72145,François Flameng,500027583,Q977953
72154,Johannes van Doetecum I,500055787,Q18129846
72155,Lucas van Doetecum,500055788,Q18516699
72156,Colnaghi & Son,500215994,Q5147759
72157,The Master of the Small Landscapes,500003872,Q1918475
72158,Edouard Dubufe,,
72163,James Parker,,
72164,George Waldemar,,
72185,Jakob Matthias Schmutzer,500017113,Q90207
72186,Philipp Albert Stapfer,,
72187,Joseph Henri de Collet Baron de La Madelène,,
72189,James Neagle,,Q16858088
72190,Aeschylus,,
72191,Hesiod,,
72193,Champfleury,,
72194,Marie Champfleury,,
72195,Eugène Lambert,,
72212,Frank Howard,500008078,Q278230
72224,Jean-Baptiste Jouvenet,500010622,Q712455
72226,Raymond de La Fage,500027384,Q3420968
72234,Charles de la Fosse,500032738,Q1066580
72245,Jean-Baptiste Lallemand,500019649,Q1684660
72252,Jérôme Martin Langlois,500021878,Q672158
72254,Simon Mathurin Lantara,500026788,Q3484366
72258,Charles de La Traverse,500010548,Q29044432
72259,Charles-Lucien Léandre,500004022,Q285666
72260,André Lebrun,,
72262,Henri-Baron de Triqueti,500057205,Q302580
72265,Adolfo Quinteros,,
72273,Jacob Maas,,
72274,Valentin Lefebvre,500001424,Q18511568
72284,Petrus Apianus,,Q58662
72294,"Anonymous, Spanish, School of Seville, 17th century",,
72298,Pierre Lélu,500023324,Q43133215
72306,Emile Verhaeren,,
72316,Jacques Antoine Marie Lemoine,500020914,Q3157864
72317,Anicet Charles Gabriel Lemonnier,500008940,Q928734
72319,Jules-Eugène Lenepveu,500020548,Q1543513
72329,"Louis Nicolas de Lespinasse, called the Chevalier de Lespinasse",500017856,Q22009289
72336,Edmund Evans,,
72337,Eugène Leygue,500096764,Q16733630
72338,Percival Skelton,500022952,Q55129203
72344,Paul de Longpré,500103116,Q7154580
72356,George Housman Thomas,500012054,Q3760531
72374,Edward Henry Corbould,500028574,Q5343412
72375,William James Grant,,
72376,Edwin Weedon,500103214,Q21456707
72378,George Elgar Hicks,,
72379,Harrison William Weir,500010221,Q1572825
72380,William Harvey,500018418,Q8010985
72381,David Henry Friston,,
72382,George Haydock Dodgson,500014953,Q18576217
72383,Abraham Solomon,500023703,Q4669189
72384,"Anonymous, German, Upper Rhine, 15th century",,
72385,"Anonymous, German, Basel, 15th century",,
72386,"Anonymous, German, Upper Germany, 15th century",,
72388,Casper,,
72393,"Anonymous, German, Franconia, 15th century",,
72395,"Anonymous, German, Nuremberg, 15th century",,
72396,Wolfgang,,
72397,Jorg Glockendon,,
72398,Master with the Cologne Arms,,
72399,"Anonymous, German, Cologne, 15th century",,
72400,Master of Jesus in Bethany,,
72402,Master of the Church Fathers' Border,,
72403,Charles Mellin,500005737,Q549811
72406,Marie-Auguste-Emile-René Ménard,500011446,Q3588301
72407,Gaston Migeon,,
72414,Charles Meynier,500020752,Q970511
72415,Jacob Marrel,500011064,Q472562
72419,"Anonymous, Italian, Florentine, 16th century",,
72432,Paul Konewka,,Q102579
72436,"Anonymous, Chinese, 20th century",,
72437,"Anonymous, British or American, 18th century",,
72438,"Anonymous, 19th century",,
7244,Mary Hergenroder Simon,,
72441,M. Georges Petit,,
72443,Bayard Taylor,,
72444,Katharine Nash,,
7245,Turner family,,
7246,Brown and Turner families,,
72463,Misbach,,
7247,First Reform Churches of Fishkill and Hopewell,,
72472,Clement J. Heaton,500319305,Q1100248
72473,Nikolaus Knüpfer,500004818,Q936917
72478,Jacques Guillaume Legrand,,
72494,Andrea Procaccini,500030039,Q2846401
72501,Walter Smith,,
7253,"First Baptist Church, Perth Amboy",,
7254,Caroline Brooks Gould,,
7255,Anstiss Stone,,
72550,Lambert Sigisbert Adam,,
72553,Alexandre Tardieu,,
72554,John Baptist Malchair,500014588,Q18826502
72565,Jean Pierre Norblin de la Gourdaine,500031481,Q941569
72566,Edouard-Alexandre Odier,500023969,Q3579977
72568,Michel Barthélémy Ollivier,500028088,Q3308943
72569,Nicolas Mignard,500028110,Q2555178
72572,William Young Ottley,500009383,Q8020693
72584,Alliance des arts,,
72589,Etienne Pallière,500161030,Q61819297
72590,Dominique-Ferréol-Louis Papety,500030678,Q3035378
72592,Philippe Louis Parizeau,500004050,Q18508595
72593,Charles Parrocel,500016940,Q2406014
72605,Aertgen Claesz. van Leyden,500009793,Q1823098
72609,Jan (Johannes) Wierix,500020417,Q18152431
72611,Emperor Rudolf II,,
72613,Imagerie d'Epinal,,
72614,Pierre Milan,500015633,Q19569730
72615,René Boyvin,500001492,
72618,Jakob Hoefnagel,500011170,Q1389562
72619,Fabius Columna,,
72620,Monogrammist J.H.,,
72621,"Matthys van de Merwede, Lord of Clootwyck",,
72622,Giovanni Battista Ferrari,,
72623,Marcel Roux,,
72628,Theophilus Marzials,,
72629,Paul Jerrard,,
72632,The Master of the Mountainlike Clouds and The Master of the Church Fathers' Border,,
72633,Hans Schlaffer of Ulm,,
72635,American Artists Group,,
7264,Henry Troxel,,
7265,Andrew Uhler,,
72652,Elisha Kirkall,500003465,Q18671113
72657,Karen McCready Fine Art,,
72658,Jean-Yves Noblet,,
72659,Karen McCready,,
7266,Solomon Grimm,,
72660,Noblet Sérigraphie,,
72661,Anthony Imbert,500101084,Q29281473
72665,Philip Reisman,500052041,Q43135765
72669,Niccolò dell' Abate,500011972,Q333563
72672,Harvey Breverman,500481073,
72674,Bernard Chaet,500095056,Q22002384
72675,Lois Dodd,500016864,Q6668246
72678,Morton Kaish,500061205,Q21555294
72679,Joseph L. Lasker,500106384,Q97015558
72681,Raoul F. Middleman,500100686,Q7293753
72685,Clare Camille Romano,500055145,Q50823505
72686,Reeve Schley III,,
7269,Conrad Mumbouer,,
72709,Crispijn van den Broeck,500029763,Q452530
7272,John Leidy I,,
72735,Francesco Allegrini,500115272,Q1988115
72738,John D. Rockefeller,,
7274,John Neis,500330753,
72740,Natan Nuchi,500478583,
72745,Prince Wenzel von Kaunitz-Rietberg,,
7275,Heinrich Roth,,Q81808335
72750,"Anonymous, Netherlandish, late 16th century",,
72751,Theodoor Galle,500027828,Q178329
7276,Heinrich Stofflet,,
72764,Guillerot,,
72767,Pomponio Amalteo,500009735,Q598960
72774,Théodore Duret,,
72775,Louis Aragon,,
72780,Michelangelo Anselmi,500014404,Q577590
72781,Andrea Appiani,500009406,Q493349
72793,Johann Georg Wille,500019339,Q509724
7280,James Edward Freeman,,
72801,Sisto Badalocchio,500003253,Q729057
72803,Thomas Philipe,,
72808,"Cassell, Petter and Galpin",,
72811,Theodorus Crajenschot,,
72813,Mario Balassi,500025630,Q1174322
72814,"Giovanni Balducci (""Il Cosci"")",500006130,Q3107021
72818,Johann David Passavant,500012629,Q73347
72827,Jan Caspar Philips,,
72828,Poppi (Francesco Morandini),500011518,Q1073101
72829,Johann Edler Goll van Franckenstein,500016463,Q97105544
72833,Parri Spinelli,500031237,Q2718358
72834,"Pratt Institute, Brooklyn, New York",,
72845,Giacomo Barri,500092223,Q3761988
72846,Georg Vischer,,
7285,Susan S. G. Frackelton,,
72850,Caspar Fraisinger,500139921,Q26203303
72852,Frederick T. Stuart,,
72862,"Spencer Compton, Earl of Wilmington",,
72864,"John Singleton Copley, Lord Lyndhurst",,Q333136
72874,Marcantonio Bassetti,500022654,Q3288557
72877,Lazzaro Baldi,500030757,Q3220072
72886,Giovanni Battista Beinaschi,500018238,Q3107038
72893,Filippo Bellini,,
72898,Joachim Beuckelaer,500031041,Q533314
72903,Marco Benefial,500011202,Q466471
72906,Etienne Parrocel,500006585,Q3592316
72907,Joseph François Parrocel,500024258,Q3184969
72908,Giulio Benso,500008845,Q547326
72916,Jean Henri Alexandre Pernet,500011025,Q97016511
72917,Alphonse-Henri Périn,500023592,Q2839940
72918,François Perrier,500012811,Q82566
7292,Caroline H. Rimmer,,
72920,Charles-Joseph-Barthélemi Giraud,,
72924,Pierre Peyron,500010048,Q2559361
72926,Niccolò Berrettoni,500004386,Q2406864
72929,Caleb Whitefoord,,
7293,Louis J. Millet,500271232,
72934,Ferdinando Galli Bibiena,500008325,Q701319
72935,Antonio Galli Bibiena,500031771,Q347870
72938,Baccio del Bianco,500017353,Q2007063
72940,Vittorio Maria Bigari,500014688,Q514645
72941,Giovanni Biliverti,500029292,Q1525968
72946,Faustino Bocchi,500014739,Q1188633
72948,Claude Drevet,,
72951,Charles Benazech,500013686,Q5075523
72957,Sebastiano Bombelli,500005634,Q963486
72958,Carlo Bononi (Bonone),500003766,Q536782
